smiles,tox_ahr,tox_ar,tox_are,tox_aromatase,tox_ar_lbd,tox_atad5,tox_er,tox_er_lbd,tox_hse,tox_mmp,tox_p53,tox_ppar_gamma,sol_esol,act_prothrombin,act_cannabinoid_receptor_1,act_voltage_gated,is_drug_like,mol_weight,logp,h_donors,h_acceptors
OC1=C2N=CC=CC2=C(I)C=C1I,0.19086533784866333,0.002145958598703146,0.21379923820495605,0.022762242704629898,0.0010257336543872952,0.026726294308900833,0.12650708854198456,0.02175798825919628,0.05979027599096298,0.17076285183429718,0.10044679045677185,0.08159857243299484,-3.5737900733947754,0.03600422665476799,0.014741863124072552,2.1409988448795048e-07,Yes,396.953,3.1496000000000004,1,2
[H][C@@]1(CC[C@@]2(C)[C@]3([H])CC[C@]4([H])[C@]5(C[C@@]35CC[C@]12C)CC[C@H](OC(=O)\C=C\C6=CC=C(O)C(OC)=C6)C4(C)C)[C@H](C)CCC=C(C)C,0.029723376035690308,0.042555782943964005,0.058015719056129456,0.01903085969388485,0.03297848254442215,0.0021689175628125668,0.0849958211183548,0.03902353718876839,0.026707826182246208,0.039503730833530426,0.007250648457556963,0.008189737796783447,-6.37326192855835,9.851821232587099e-06,0.2626565992832184,6.567018772329902e-06,No,602.9,10.147399999999996,1,4
[H][C@@]1([C@H](OC)[C@@H](CC[C@]12CO2)OC(=O)\C=C\C=C\C=C\C=C\C(O)=O)[C@@]3(C)O[C@@H]3CC=C(C)C,0.019801806658506393,0.032590601593256,0.05190258473157883,0.012897457927465439,0.02105828933417797,0.0013269362971186638,0.07405710965394974,0.02745046094059944,0.021669132634997368,0.022624706849455833,0.003907955251634121,0.004732129629701376,-3.8533518314361572,2.0763278371305205e-05,0.13674582540988922,3.204389713573619e-06,Yes,458.5510000000003,3.9154000000000027,1,6
COP(=S)(OC)OC1=CC(C)=C(SC)C=C1,0.021193712949752808,0.004373746458441019,0.04022674635052681,0.0035791578702628613,0.0017343978397548199,0.00034473437699489295,0.04225939139723778,0.005177860613912344,0.00993298552930355,0.012981818988919258,0.0011889865854755044,0.002251966157928109,-4.552137851715088,3.4854755193158837e-10,0.653626024723053,0.0043486435897648335,Yes,278.335,3.6130200000000023,0,5
Cl.Cl\C(=C/N1C=NC=N1)C2=C(Cl)C=C(Cl)C=C2,0.09948094934225082,0.009206016547977924,0.09822338074445724,0.011606789194047451,0.004981862846761942,0.0030907688196748495,0.0823635682463646,0.013754741288721561,0.023272855207324028,0.06870482116937637,0.009892350062727928,0.018178114667534828,-5.163333415985107,1.0057622148451628e-06,0.018528982996940613,6.622285013690998e-07,Yes,310.999,4.201100000000001,0,2
Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,0.0417446605861187,0.015653453767299652,0.054670121520757675,0.008781428448855877,0.00852296408265829,0.0010620078537613153,0.06640877574682236,0.013882721774280071,0.017618892714381218,0.03346528857946396,0.003751163138076663,0.006247203331440687,-4.2006144523620605,6.410164843373423e-08,0.008351714350283146,0.37790220975875854,Yes,291.82200000000006,3.7760000000000025,0,2
Cl.COC(=O)C1=CC=CC=C1C(=O)C2=CC=C(OCCN3CCCCC3)C=C2,0.04216831177473068,0.01812732219696045,0.057578880339860916,0.01055970136076212,0.010645056143403053,0.0012713826727122068,0.07076980918645859,0.0167627464979887,0.01993352174758911,0.03620866313576698,0.0045185093767941,0.00708155008032918,-4.61588716506958,0.00029311003163456917,0.012268999591469765,0.10158984363079071,Yes,403.90600000000035,3.990700000000003,0,5
CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C4=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N5CCN(C)CC5)=C4O,0.0366029292345047,0.03617822378873825,0.05934441089630127,0.018628370016813278,0.02757333219051361,0.0021452070213854313,0.08300122618675232,0.034139301627874374,0.0267729964107275,0.04426543414592743,0.007429033517837524,0.009115876629948616,-2.0217537879943848,0.008421028964221478,0.001251393579877913,1.838490220507083e-06,No,822.9529999999997,4.3354200000000045,6,15
NC(=S)NCC=C,0.013293200172483921,0.01136903278529644,0.04659663885831833,0.005869911052286625,0.004754847846925259,0.0006333140190690756,0.05575542524456978,0.011152471415698528,0.014966483227908611,0.010374332778155804,0.0015862733125686646,0.0022569107823073864,-1.1556012630462646,0.0013774216640740633,0.008900966495275497,2.7885778308700537e-07,Yes,116.189,0.005600000000000049,2,1
NCCC1=CN=CN1,0.03499240428209305,0.017712855711579323,0.042620353400707245,0.010950200259685516,0.011241369880735874,0.0008870020974427462,0.06003580987453461,0.016095690429210663,0.019439339637756348,0.03608042001724243,0.0038199173286557198,0.00563858961686492,-0.06855949759483337,0.0007151305326260626,0.00034835792030207813,0.3788093030452728,Yes,111.14799999999998,-0.08910000000000035,2,2
[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,0.020236827433109283,0.01047919224947691,0.04896247759461403,0.005740078631788492,0.004884687252342701,0.0006303320406004786,0.05455400422215462,0.009119425900280476,0.012692579999566078,0.014753892086446285,0.0017030459130182862,0.0030278812628239393,-2.519505500793457,9.021368896355852e-05,0.014902450144290924,2.675771756943668e-11,No,316.135,-1.1939999999999997,0,12
O=C\C=C\C1=CC=CC=C1,0.06684820353984833,0.02307722717523575,0.062403492629528046,0.017477724701166153,0.016686871647834778,0.002165003679692745,0.07849390804767609,0.022560404613614082,0.026718607172369957,0.06459736824035645,0.008198115974664688,0.013195355422794819,-2.876768112182617,7.63435018598102e-05,0.07025815546512604,0.01039824541658163,Yes,132.16199999999998,1.8987,0,1
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC3=C4CCC(=O)C=C4CC[C@@]23[H],0.03427975997328758,0.06846494227647781,0.0683668702840805,0.027956167235970497,0.061205312609672546,0.003837163094431162,0.10164747387170792,0.06188114359974861,0.03282730281352997,0.05012516677379608,0.01156594231724739,0.011800302192568779,-5.692672252655029,0.0002009514719247818,1.7059065839930554e-06,1.7655501096669468e-06,Yes,308.42100000000005,3.722800000000003,1,2
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0.023838328197598457,0.008475256152451038,0.043588656932115555,0.006072362884879112,0.004196797963231802,0.0005701271584257483,0.052443839609622955,0.009155873209238052,0.013555808924138546,0.01959008164703846,0.0020919900853186846,0.0034352540969848633,-3.9256739616394043,7.876852032495663e-05,0.00010760578152257949,0.0035015642642974854,Yes,285.365,2.1955,1,3
CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1,0.01919838786125183,0.016051581129431725,0.03666733577847481,0.007879446260631084,0.008678807877004147,0.0005412614555098116,0.054385893046855927,0.01361642125993967,0.016682669520378113,0.019320247694849968,0.0021486945915967226,0.0029630556236952543,-3.498866558074951,3.652208033599891e-05,0.03587828576564789,4.400374564283993e-06,Yes,293.407,3.7676000000000025,2,3
OC1=C(C=CC=C1)C(=O)OC2=CC=CC=C2,0.12582027912139893,0.023260805755853653,0.07835156470537186,0.02500315196812153,0.01996772736310959,0.003922631498426199,0.09113147854804993,0.027225308120250702,0.032960519194602966,0.13041667640209198,0.01691182143986225,0.028774818405508995,-2.8674678802490234,0.003394395112991333,0.0024766840506345034,7.621039549121633e-05,Yes,214.22,2.6114000000000006,1,3
NC(CO)(CO)CO.OC(=O)[C@@H]1CCN2C1=CC=C2C(=O)C3=CC=CC=C3,0.03836477920413017,0.025080692023038864,0.05638841167092323,0.014619620516896248,0.017405405640602112,0.0016436990117654204,0.07466812431812286,0.02380228415131569,0.023374350741505623,0.041264526546001434,0.005801748018711805,0.008217147551476955,-2.09500789642334,0.17715956270694733,0.00011526219168445095,0.0002374604227952659,Yes,376.4090000000001,-0.04819999999999869,5,6
[Br-].CN(C)C(=O)OC1=CC=C[N+](C)=C1,0.02879239246249199,0.004789654165506363,0.05990920588374138,0.0017442767275497317,0.0012983635533601046,0.0003337051020935178,0.04890710860490799,0.0032622418366372585,0.007116289343684912,0.010704265907406807,0.0008377498597837985,0.00210816552862525,-5.003148555755615,3.822002816908062e-15,1.275802674172155e-06,2.7919353939864777e-08,Yes,261.11899999999997,-2.4244999999999974,0,2
OC1=C(Br)C=C(Br)C=C1Br,0.1709587126970291,0.001972535625100136,0.24076475203037262,0.02505551464855671,0.0009205429232679307,0.04308578372001648,0.13338492810726166,0.024497412145137787,0.0661831945180893,0.1537361443042755,0.11647956073284149,0.09023857116699219,-3.9002299308776855,0.20777244865894318,0.00034593898453749716,1.2414690786499705e-07,Yes,330.801,3.6797000000000004,1,1
CC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,0.017039550468325615,0.029178446158766747,0.04491473361849785,0.011222564615309238,0.017713874578475952,0.0009656542097218335,0.06763816624879837,0.02361995354294777,0.02026325650513172,0.01923791505396366,0.0030358415096998215,0.0036446810699999332,-4.745302200317383,1.6663990720644506e-07,0.02674688585102558,1.5559484381810762e-05,No,328.4960000000002,6.081100000000006,0,2
CCOC1=CC=C(NC(=O)CC(C)O)C=C1,0.02704242803156376,0.017146773636341095,0.04358872026205063,0.009671335108578205,0.010029958561062813,0.0007986507844179869,0.06056569144129753,0.015459960326552391,0.018886586651206017,0.02672440931200981,0.003122753230854869,0.00452757440507412,-1.7464263439178467,0.00016434160352218896,0.00015715759946033359,4.239449935994344e-06,Yes,223.272,1.7946999999999997,2,3
Cl.OC(CCN1CCCCC1)(C2CC3CC2C=C3)C4=CC=CC=C4,0.030906666070222855,0.03359167277812958,0.06178392469882965,0.013750052079558372,0.022441403940320015,0.0018660564674064517,0.08305313438177109,0.02969951741397381,0.021994424983859062,0.034068331122398376,0.00573847908526659,0.0072003197856247425,-4.710564136505127,3.98904194298666e-05,0.007694085128605366,0.1541324257850647,Yes,347.93,4.384200000000003,1,2
ClC1=C(NC2=NCCN2)C3=NSN=C3C=C1,0.09803122282028198,0.019658250734210014,0.0916392058134079,0.02454151026904583,0.015453066676855087,0.004780993331223726,0.09759736806154251,0.030685842037200928,0.03642456606030464,0.10511311888694763,0.018821459263563156,0.026394622400403023,-4.006046295166016,5.031022010371089e-05,0.04326775670051575,4.956839984515682e-05,Yes,253.71800000000002,1.7157999999999998,2,6
NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,0.019781770184636116,0.0061937179416418076,0.04837402328848839,0.0045604282058775425,0.002537613268941641,0.0005684905336238444,0.04905954375863075,0.007041489239782095,0.011374387890100479,0.012743472121655941,0.0015341582475230098,0.002713951515033841,-1.1917322874069214,0.00513086561113596,5.741209861298557e-06,1.401476179552219e-08,Yes,337.456,-0.7679999999999998,4,6
NCCNCCN,0.004934530705213547,0.010621233843266964,0.022862516343593597,0.003367094090208411,0.004115767311304808,0.00014199060387909412,0.039346784353256226,0.008199856616556644,0.01057437900453806,0.005096732173115015,0.0005423090187832713,0.0006471138331107795,-0.2847682535648346,9.297517616912998e-12,0.13220585882663727,0.0002048250025836751,Yes,103.16900000000001,-1.506599999999999,3,3
[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]3(C)C2=CC(=O)[C@]4([H])[C@@]5(C)CC[C@H](O[C@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)C(O)=O)C(O)=O)C(C)(C)[C@]5([H])CC[C@@]34C)C(O)=O,0.028368744999170303,0.06310085207223892,0.06925522536039352,0.024389654397964478,0.05456405505537987,0.0035089680459350348,0.09918508678674698,0.05823157727718353,0.02977575920522213,0.04199667274951935,0.009848233312368393,0.010186524130403996,-3.2891907691955566,0.013400128111243248,0.00037170969881117344,4.894299188151763e-09,No,822.9420000000002,2.2456000000000014,8,13
CCCCCCCCCCCCCCCC(O)=O,0.006318398751318455,0.012886910699307919,0.025807805359363556,0.004294289741665125,0.005430017132312059,0.00020593965018633753,0.04375694319605827,0.010036887601017952,0.012081515975296497,0.006772203836590052,0.0007751893135719001,0.0009157586027868092,-5.651452541351318,5.128730556566707e-13,0.15423007309436798,1.2521813005150761e-05,No,256.42999999999995,5.552300000000005,1,1
