smiles,avg_confidence,uncertain_predictions,flag,tox_ahr_conf,tox_ar_conf,tox_are_conf,tox_aromatase_conf,tox_ar_lbd_conf,tox_atad5_conf,tox_er_conf,tox_er_lbd_conf,tox_hse_conf,tox_mmp_conf,tox_p53_conf,tox_ppar_gamma_conf,sol_esol_conf,act_prothrombin_conf,act_cannabinoid_receptor_1_conf,act_voltage_gated_conf
C\C=C(C)\C=C\C=C(C)C,0.03330714595834927,16,Uncertain,0.02273503318428982,0.035745035856962204,0.06652296334505081,0.013523256406188011,0.01723583787679661,0.0008240829338318489,0.1056964248418808,0.027132490649819152,0.03181557357311238,0.022657524794340023,0.0028582208324221536,0.0036122130695730448,0.14961223602294926,0.0,0.032938573509454616,4.868436917604413e-06
NC1=NC2=C(NC=N2)C(=S)N1,0.13674412634061345,16,Uncertain,0.34421607851982094,0.034991219639778026,0.19019828736782063,0.05615348368883122,0.03078740835189797,0.010823246091604233,0.1969960182905196,0.054304342716932186,0.07677362114191044,0.3559665083885192,0.05139987170696236,0.08705957233905781,0.6705475568771362,0.02398010715842236,1.1458212611614726e-05,0.0036972409579901777
CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C2=CC(Br)=C(O)C(Br)=C2,0.152278195324834,15,Uncertain,0.24360612034797657,0.010528089478611835,0.3678257167339324,0.05051054060459115,0.005725141614675411,0.03877793624997117,0.2372388392686844,0.05796782299876202,0.105328768491745,0.24268637597560883,0.1205589547753334,0.10587012767791737,0.03901805877685549,0.8086061477661133,0.0021991573739795767,3.327062586322427e-06
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=N2,0.11050911323800384,16,Uncertain,0.10441377758979775,0.04410630092024803,0.11708164960145939,0.0314214825630188,0.03159497305750836,0.0035817690659314394,0.15011918544769276,0.044788014143705146,0.0496382974088192,0.11050499975681305,0.014177162200212368,0.021166497841477172,0.4673756599426271,0.5766396522521972,0.00016484790830872953,0.001371542108244972
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]3([H])C4=CC=C(O)C=C4CC[C@@]23[H],0.0787778013543913,16,Uncertain,0.09838775545358636,0.11630013585090615,0.14246803522109985,0.05956176668405522,0.10898254811763763,0.008602357469499,0.20429909229278564,0.11569008976221085,0.06815038621425618,0.14408472180366494,0.029548678547143825,0.032538481056690216,0.13125848770141602,1.2189816516183782e-06,0.0003751191834452383,0.00019594733021222055
[H][C@]12C[C@@]3([H])C4=CCO[C@@]5([H])CC(=O)N6C7=C(C=C(OC)C(OC)=C7)[C@@]1(CCN2C4)[C@]6([H])[C@@]35[H],0.05653649110033851,16,Uncertain,0.07636307924985886,0.09813094139099121,0.12741124629974365,0.04572502151131619,0.0812174528837204,0.005769412964582443,0.181589275598526,0.08985064178705204,0.059037599712610245,0.09873703867197015,0.018976274877786636,0.021631091833114624,0.0,1.1822136229966418e-06,1.5702598830102943e-05,0.00012789601169060916
Cl.CC(N)COC1=C(C)C=CC=C1C,0.04477699824710716,16,Uncertain,0.05301569029688824,0.026043063029646762,0.09107328951358784,0.011196901090443023,0.01165850833058335,0.0011762137291951857,0.11197277903556824,0.019742244854569435,0.026558395475149044,0.03669530153274525,0.003801588900387176,0.006375471130013355,0.3084836959838867,0.0008627414354122065,0.005487488582730182,0.002288599032908567
O=C(OCC1=CC=CC=C1)C=CC2=CC=CC=C2,0.07117462867172425,16,Uncertain,0.14534392952919006,0.04939288645982742,0.1275448203086852,0.03785752132534981,0.03765953704714764,0.00489671155810345,0.15961255133151997,0.0484844408929348,0.05409830436110474,0.14604605734348275,0.018555387854576,0.029810402542352565,0.23232002258300777,0.011718422174453624,0.014120475389063247,0.021332588046788947
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,0.09139536382556432,15,Uncertain,0.03413892164826382,0.015577285550534614,0.07355374097824074,0.009262794628739246,0.006964365951716789,0.0007197847007771596,0.09239683300256718,0.015466450713574775,0.022770555689930805,0.02679905854165543,0.002637146273627766,0.004284638911485561,0.17841119766235347,3.946722060277352e-09,0.979339599609375,3.4433994642313337e-06
CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl,0.03411241853654205,16,Uncertain,0.06981562077999104,0.009530953131616005,0.1204146295785904,0.011868082918226608,0.004375372547656187,0.0017194460378957555,0.11283767223358143,0.01601414568722237,0.02996111102402199,0.05158260464668263,0.0061782533302902065,0.010703621432184951,0.0,1.989823861237028e-09,0.10078484565019596,1.233559669344686e-05
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,0.06334964944841547,15,Uncertain,0.01498734764754761,0.028526823967695236,0.056484725326299556,0.00984526891261317,0.012513420544564613,0.0005171328084542237,0.09319690614938714,0.02209155447781075,0.026205604895949253,0.015693280845880397,0.001869824482128024,0.0022600460797548294,0.0,2.41072273254872e-10,0.7293829917907714,1.946300471900031e-05
CCCOCC(C)O,0.0747211257103117,15,Uncertain,0.010485393926501163,0.022372227162122615,0.048168856650590786,0.007087370380759239,0.008890113793313392,0.0003199931525158517,0.0809345617890358,0.017293252050876617,0.021469078958034404,0.010844234377145545,0.001178811420686432,0.0014341168571262441,0.9647358953952789,3.3306690738754696e-16,0.00014083612768445164,0.0001832693233154714
CC1=CC=C(C=C1C)[N+]([O-])=O,0.0683875163384868,16,Uncertain,0.13237138092517842,0.03632998466491677,0.11127702891826619,0.028905007988214382,0.025682847946882248,0.0032153527718036257,0.1377398520708084,0.035032834857702255,0.04421415552496899,0.1243845298886298,0.013064615428447612,0.022100286558270454,0.3742348670959472,1.0447841304994654e-05,0.005529396235942841,0.00010767269850475714
COC1=CC=C(C=C1)C(Cl)=C(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3,0.05873435599505675,16,Uncertain,0.14255064725875843,0.03374880552291859,0.1212463453412056,0.031247511506080627,0.023404208943247573,0.003705990035086759,0.14649423956871022,0.037492375820874946,0.05138419196009625,0.13406750559806824,0.01600688137114037,0.025601649656891823,0.0,8.368123235413805e-05,0.17177499830722798,0.0009406637982464217
NC1=C(Cl)C(Cl)=NC(C(O)=O)=C1Cl,0.08274589575603516,16,Uncertain,0.21175022423267365,0.02416134811937798,0.1973092257976532,0.03870898112654675,0.016698302701115608,0.009271842427551635,0.17686155438423135,0.04204720631241776,0.06300037354230881,0.19299574196338642,0.032233577221632004,0.05268944427371025,0.264877700805664,0.0013286166358738027,1.8899504539149348e-07,3.5573739509686675e-09
CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,0.08244773687072204,16,Uncertain,0.12961529195308685,0.019899528473615646,0.1085011214017868,0.020907094702124374,0.012692424468696006,0.0024525641929358244,0.12154696881771077,0.02343189902603615,0.03560264408588398,0.10730135440826394,0.010390405543148407,0.01911042258143425,0.6275740146636963,0.07977458834648121,0.00033303553937003016,3.0431727282120846e-05
CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1,0.045320073662899585,16,Uncertain,0.09417074918746937,0.042263805866241455,0.09607376158237435,0.027635838836431392,0.02873382531106461,0.00252016494050622,0.1329071968793868,0.038263481110334174,0.0450913868844508,0.09511142969131459,0.010596499778330215,0.01596625894308079,0.08199634552001955,3.0671978379359643e-07,0.009545084089040645,0.004245043266564608
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,0.03505594083882515,16,Uncertain,0.019285108894109615,0.03783603012561776,0.07112380117177963,0.01335000991821278,0.018956469371914753,0.0009259862126782537,0.10939375311136246,0.03035934269428242,0.029905084520578162,0.021425848826766014,0.002988429507240653,0.003619173076003568,0.18041458129882815,0.021118376404047012,0.0001930582511704415,3.661071446003916e-11
CC(=O)CCC(O)=O,0.07923822742993498,15,Uncertain,0.02170880138874043,0.03060806542634964,0.07293711602687825,0.011624312959611416,0.013888978399336227,0.0008256568107751772,0.10371461510658264,0.023511648178100364,0.028626203536987194,0.019385309889912605,0.002488964470103161,0.0034587595146148287,0.9349573254585266,1.8557719840828213e-06,7.401963375741616e-05,6.3066996069949255e-09
[Na+].[Na+].[Na+].OC1=C(C=C2C=C(C=CC2=C1\N=N/C3=C4C=CC=CC4=C(C=C3)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,0.03644088341646418,16,Uncertain,0.14283330738544464,0.009364192374050617,0.15052612125873566,0.010428936220705398,0.004274986218660959,0.002083000959828385,0.1248277723789214,0.011869123205542453,0.02529402822256077,0.07716070115566243,0.007138121407479048,0.017252996563911438,0.0,2.2191201765053847e-08,1.2619956635262497e-07,6.989211556174268e-07
OC1N=C(C2=CC=CC=C2)C3=CC(Cl)=CC=C3NC1=O,0.09875881059269875,16,Uncertain,0.22828981280326843,0.06149891763925541,0.17978303134441354,0.061828844249248394,0.05510200932621945,0.01159946434199799,0.207935869693756,0.07787998020648934,0.07759850472211816,0.2558974623680115,0.044487737119197845,0.06450065970420815,0.2229022979736328,0.011148611083626636,0.017537375912070163,0.0021503909956661627
[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]3([H])[C@@]4([H])CC[C@H](OC(C)=O)C=C4CC[C@@]23[H],0.04964964994519496,16,Uncertain,0.04939882457256295,0.09880715608596802,0.11753367632627476,0.03826259449124325,0.07669413089752175,0.004471478983759769,0.17407311499118805,0.08708467334508885,0.052943211048841365,0.06682441383600224,0.0135168395936488,0.014609276317059772,0.0,3.9820159145165235e-05,0.00010095991456182674,3.422856025281362e-05
NC1=CC=C(C=C1)S(=O)(=O)NC2=CN=C3C=CC=CC3=N2,0.09361178383842333,16,Uncertain,0.22714626789092995,0.022659501060843357,0.1460866928100586,0.0318910852074622,0.016874954104423412,0.004907372407614963,0.1545083075761794,0.032015979290008434,0.04925309866666783,0.20429861545562744,0.022680545225739368,0.04242996126413345,0.36058397293090816,0.18068060278892495,0.0006152491550891481,0.001156335580162593
NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,0.08650132734884997,15,Uncertain,0.11306236684322335,0.031449057161808014,0.13102217018604256,0.024882592260837444,0.0198009144514798,0.0033725476823746048,0.14406418800354004,0.0312613882124424,0.042657945305109024,0.09165651351213444,0.011223488487303146,0.020164908841252216,0.7190020322799683,0.00032479324727296977,7.182848639786243e-05,4.5026204134046566e-06
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]23[H],0.07303666196102643,16,Uncertain,0.057298183441162,0.14831984043121316,0.13251258432865143,0.05542869493365277,0.13614919781684853,0.007420387119054572,0.20457923412322976,0.1371748000383376,0.06403026729822137,0.09337397664785385,0.022521037608384975,0.021400442346930393,0.08821773529052734,6.329398729576496e-06,0.00013341230805963278,2.046824556600768e-05
OC1=C2N=CC=CC2=C(I)C=C1I,0.15144445867196185,16,Uncertain,0.38173067569732666,0.004291917197406181,0.427598476409912,0.045524485409259574,0.0020514673087743684,0.053452588617801555,0.253014177083969,0.04351597651839245,0.11958055198192574,0.34152570366859414,0.2008935809135436,0.16319714486598957,0.28524198532104494,0.07200845330953576,0.029483726248144992,4.2819976897590095e-07
[H][C@@]1(CC[C@@]2(C)[C@]3([H])CC[C@]4([H])[C@]5(C[C@@]35CC[C@]12C)CC[C@H](OC(=O)\C=C\C6=CC=C(O)C(OC)=C6)C4(C)C)[C@H](C)CCC=C(C)C,0.0816021821921708,16,Uncertain,0.059446752071380615,0.08511156588792801,0.1160314381122588,0.03806171938776959,0.06595696508884419,0.0043378351256250225,0.1699916422367096,0.07804707437753655,0.053415652364492416,0.07900746166706085,0.014501296915113815,0.016379475593566784,0.0,1.9703642465174198e-05,0.5253131985664368,1.3134037544659805e-05
[H][C@@]1([C@H](OC)[C@@H](CC[C@]12CO2)OC(=O)\C=C\C=C\C=C\C=C\C(O)=O)[C@@]3(C)O[C@@H]3CC=C(C)C,0.06818172267959988,16,Uncertain,0.039603613317012565,0.065181203186512,0.10380516946315765,0.025794915854930767,0.04211657866835583,0.0026538725942372166,0.14811421930789936,0.05490092188119877,0.043338265269994625,0.045249413698911556,0.007815910503268242,0.009464259259402641,0.2293296337127686,4.152655674261041e-05,0.27349165081977844,6.408779427147238e-06
COP(=S)(OC)OC1=CC(C)=C(SC)C=C1,0.06759429239528249,16,Uncertain,0.042387425899505615,0.008747492916882038,0.08045349270105362,0.0071583157405256115,0.0034687956795096397,0.0006894687539895639,0.08451878279447544,0.010355721227824577,0.01986597105860699,0.025963637977838405,0.002377973170951009,0.004503932315856218,0.08957242965698242,6.970950483520255e-10,0.692747950553894,0.008697287179529556
Cl.Cl\C(=C/N1C=NC=N1)C2=C(Cl)C=C(Cl)C=C2,0.057660858640609505,16,Uncertain,0.19896189868450165,0.01841203309595585,0.19644676148891438,0.02321357838809479,0.009963725693523773,0.006181537639349588,0.1647271364927292,0.027509482577443012,0.046545710414648056,0.13740964233875264,0.019784700125455856,0.036356229335069656,0.0,2.0115244296903256e-06,0.037057965993881226,1.3244570027381997e-06
Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,0.09225015306479997,15,Uncertain,0.0834893211722374,0.03130690753459919,0.10934024304151524,0.017562856897711643,0.01704592816531636,0.0021240157075226307,0.1328175514936446,0.02776544354856003,0.035237785428762436,0.0669305771589278,0.007502326276153215,0.012494406662881152,0.15987710952758794,1.2820329686746845e-07,0.01670342870056618,0.755804419517517
Cl.COC(=O)C1=CC=CC=C1C(=O)C2=CC=C(OCCN3CCCCC3)C=C2,0.05602358640753657,16,Uncertain,0.08433662354946114,0.03625464439392079,0.11515776067972183,0.02111940272152424,0.021290112286805996,0.0025427653454244137,0.14153961837291695,0.0335254929959774,0.03986704349517822,0.07241732627153374,0.0090370187535882,0.014163100160658249,0.07682256698608403,0.0005862200632690273,0.02453799918293942,0.20317968726158142
CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C4=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N5CCN(C)CC5)=C4O,0.08658690298777567,16,Uncertain,0.0732058584690094,0.07235644757747639,0.11868882179260243,0.037256740033626445,0.05514666438102722,0.0042904140427707516,0.16600245237350464,0.06827860325574864,0.053545992821455,0.08853086829185486,0.014858067035675049,0.018231753259897232,0.595649242401123,0.016842057928442844,0.002502787159755826,3.676980441014166e-06
NC(=S)NCC=C,0.07166592277601175,15,Uncertain,0.026586400344967842,0.02273806557059277,0.09319327771663666,0.01173982210457325,0.009509695693850406,0.0012666280381380401,0.11151085048913945,0.022304942831397057,0.029932966455817223,0.020748665556311607,0.003172546625137218,0.004513821564614551,0.768879747390747,0.0027548433281480156,0.017801932990550773,5.577155661740107e-07
NCCC1=CN=CN1,0.1415663492844032,14,Uncertain,0.06998480856418599,0.035425711423158646,0.08524070680141438,0.021900400519371033,0.022482739761471637,0.0017740041948853813,0.12007161974906921,0.032191380858421215,0.038878679275512584,0.07216084003448475,0.0076398346573114395,0.01127717923372984,0.9862881004810333,0.0014302610652520142,0.0006967158406040452,0.7576186060905457
[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,0.056228317295860926,16,Uncertain,0.040473654866218345,0.02095838449895382,0.09792495518922806,0.011480157263576762,0.009769374504685402,0.0012606640812008463,0.10910800844430923,0.01823885180056084,0.025385159999132045,0.02950778417289235,0.0034060918260363504,0.006055762525647768,0.4960988998413086,0.00018042737792711705,0.029804900288581848,5.3515414322191646e-11
O=C\C=C\C1=CC=CC=C1,0.08693477700126084,16,Uncertain,0.13369640707969666,0.046154454350471386,0.12480698525905598,0.034955449402332195,0.033373743295669445,0.004330007359385379,0.15698781609535195,0.04512080922722794,0.0534372143447398,0.12919473648071278,0.016396231949329154,0.026390710845589638,0.42464637756347656,0.0001526870037196204,0.14051631093025196,0.02079649083316315
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC3=C4CCC(=O)C=C4CC[C@@]23[H],0.06677024624639208,16,Uncertain,0.06855951994657494,0.13692988455295563,0.136733740568161,0.05591233447194077,0.12241062521934498,0.007674326188862213,0.20329494774341583,0.12376228719949722,0.06565460562705983,0.10025033354759194,0.02313188463449456,0.023600604385137447,0.0,0.0004019029438494526,3.4118131679861108e-06,3.5311002193338936e-06
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0.03726686490790589,16,Uncertain,0.047676656395196804,0.016950512304901966,0.087177313864231,0.012144725769758224,0.008393595926463604,0.0011402543168513857,0.1048876792192458,0.018311746418475994,0.02711161784827698,0.03918016329407681,0.004183980170637147,0.0068705081939696155,0.21486520767211925,0.00015753704064991325,0.00021521156304504796,0.007003128528594749
CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1,0.04802079431408395,16,Uncertain,0.03839677572250355,0.03210316225886345,0.07333467155694962,0.015758892521261947,0.017357615754008182,0.0010825229110196233,0.10877178609371185,0.02723284251987923,0.033365339040756226,0.038640495389699825,0.004297389183193445,0.005926111247390398,0.30022668838500977,7.304416067199782e-05,0.07175657153129555,8.800749128567986e-06
OC1=C(C=CC=C1)C(=O)OC2=CC=CC=C2,0.10286841050710782,16,Uncertain,0.25164055824279785,0.046521611511707195,0.1567031294107436,0.05000630393624306,0.039935454726218955,0.007845262996852176,0.18226295709609985,0.054450616240501404,0.06592103838920582,0.26083335280418374,0.03382364287972439,0.05754963681101777,0.42650642395019533,0.006788790225982555,0.004953368101269007,0.00015242079098243266
NC(CO)(CO)CO.OC(=O)[C@@H]1CCN2C1=CC=C2C(=O)C3=CC=CC=C3,0.09983028563419787,16,Uncertain,0.07672955840826023,0.05016138404607762,0.11277682334184636,0.029239241033792385,0.034810811281204224,0.003287398023530841,0.14933624863624562,0.047604568302631156,0.046748701483011246,0.08252905309200276,0.01160349603742361,0.0164342951029538,0.580998420715332,0.35431912541389465,0.00023052438336879089,0.0004749208455904208
[Br-].CN(C)C(=O)OC1=CC=C[N+](C)=C1,0.021225590337227554,16,Uncertain,0.057584784924983756,0.009579308331012615,0.11981841176748265,0.0034885534550993524,0.002596727106720209,0.0006674102041870356,0.09781421720981576,0.006524483673274406,0.014232578687369823,0.021408531814813614,0.0016754997195673749,0.004216331057250389,0.0,7.66053886991358e-15,2.55160534834431e-06,5.5838707879729554e-08
OC1=C(Br)C=C(Br)C=C1Br,0.17317164641519503,16,Uncertain,0.3419174253940582,0.003945071250200161,0.48152950406074524,0.05011102929711342,0.0018410858465357505,0.08617156744003285,0.2667698562145232,0.04899482429027535,0.1323663890361786,0.307472288608551,0.23295912146568276,0.18047714233398415,0.2199540138244629,0.41554489731788613,0.0006918779690747723,2.482938157299941e-07
CC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,0.038838378690401784,16,Uncertain,0.03407910093665123,0.05835689231753338,0.08982946723699559,0.022445129230618366,0.03542774915695179,0.001931308419443556,0.13527633249759663,0.04723990708589543,0.04052651301026344,0.03847583010792721,0.006071683019399643,0.0072893621399997555,0.05093955993652344,3.332798144128901e-07,0.05349377170205105,3.1118968763621524e-05
CCOC1=CC=C(NC(=O)CC(C)O)C=C1,0.0704059932515178,16,Uncertain,0.05408485606312741,0.03429354727268197,0.08717744052410126,0.01934267021715641,0.020059917122125626,0.0015973015688357517,0.12113138288259506,0.03091992065310456,0.03777317330241203,0.05344881862401962,0.006245506461709627,0.00905514881014824,0.6507147312164306,0.0003286832070441559,0.00031431519892055615,8.478899871988688e-06
Cl.OC(CCN1CCCCC1)(C2CC3CC2C=C3)C4=CC=CC=C4,0.06711299631124339,16,Uncertain,0.0618133321404456,0.06718334555625904,0.12356784939765919,0.027500104159116634,0.04488280788064003,0.0037321129348127924,0.16610626876354195,0.05939903482794762,0.04398884996771801,0.06813666224479664,0.011476958170532958,0.014400639571249374,0.05788717269897459,7.97808388597332e-05,0.01538817025721062,0.3082648515701294
ClC1=C(NC2=NCCN2)C3=NSN=C3C=C1,0.08898802901985613,16,Uncertain,0.19606244564056374,0.03931650146842003,0.1832784116268158,0.04908302053809155,0.030906133353709953,0.009561986662447453,0.19519473612308502,0.061371684074401855,0.07284913212060917,0.21022623777389526,0.0376429185271262,0.052789244800806046,0.19879074096679683,0.00010062044020742178,0.08653551340103138,9.913679969031364e-05
NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,0.06905580478637521,15,Uncertain,0.03956354036927223,0.012387435883283615,0.09674804657697655,0.009120856411754974,0.005075226537883171,0.0011369810672475777,0.0981190875172614,0.014082978479563968,0.022748775780200847,0.02548694424331177,0.0030683164950460196,0.005427903030067571,0.7616535425186157,0.010261731222271808,1.1482419722597115e-05,2.802952359104438e-08
NCCNCCN,0.0892980207973576,15,Uncertain,0.009869061410426982,0.021242467686533817,0.04572503268718697,0.006734188180416822,0.008231534622609615,0.0002839812077579662,0.07869356870651245,0.016399713233113178,0.021148758009076007,0.01019346434623003,0.0010846180375664316,0.001294227666221448,0.9430463492870331,1.8595014417144284e-11,0.2644117176532744,0.00040965000516723915
[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]3(C)C2=CC(=O)[C@]4([H])[C@@]5(C)CC[C@H](O[C@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)C(O)=O)C(O)=O)C(C)(C)[C@]5([H])CC[C@@]34C)C(O)=O,0.08465801489716546,16,Uncertain,0.05673748999834061,0.12620170414447784,0.13851045072078705,0.048779308795928844,0.10912811011075962,0.0070179360918699585,0.19837017357349374,0.11646315455436695,0.05955151841044415,0.08399334549903859,0.019696466624736564,0.02037304826080777,0.3421618461608886,0.026800256222486385,0.0007434193976222359,9.788598376303526e-09
CCCCCCCCCCCCCCCC(O)=O,0.03544055684592004,16,Uncertain,0.012636797502636798,0.025773821398615837,0.051615610718727,0.00858857948333025,0.010860034264624008,0.00041187930037256404,0.08751388639211644,0.020073775202035793,0.024163031950592773,0.013544407673179992,0.0015503786271438003,0.0018315172055736184,0.0,1.0257350524511821e-12,0.30846014618873574,2.5043626010301523e-05
CC(C)=C[C@@H]1[C@@H](C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,0.05953148778680761,16,Uncertain,0.08219598233699776,0.06051863357424725,0.10874924808740605,0.033469896763563045,0.04501450806856144,0.0036114773247389875,0.15048059821128845,0.05450621247291565,0.04853718727827061,0.09372716397047043,0.013059912249445804,0.01782643049955357,0.1352566719055176,0.0036299035418777548,0.10170181095600117,0.00021816734806623383
CC(=O)NC1=CC=CC(O)=C1,0.10026834928084999,15,Uncertain,0.13777902722358704,0.04036145284771897,0.12337421625852585,0.03341410681605317,0.02912081405520417,0.0039710914716124535,0.15335619449615456,0.041974231600761414,0.05277549847960461,0.13456638157367706,0.01635025069117535,0.026523241773247608,0.8101449131965637,0.0002182330936192356,3.890776133630425e-05,0.00032502715475835053
