smiles,avg_confidence,uncertain_predictions,flag,tox_ahr_conf,tox_ar_conf,tox_are_conf,tox_aromatase_conf,tox_ar_lbd_conf,tox_atad5_conf,tox_er_conf,tox_er_lbd_conf,tox_hse_conf,tox_mmp_conf,tox_p53_conf,tox_ppar_gamma_conf,sol_esol_conf,act_prothrombin_conf,act_cannabinoid_receptor_1_conf,act_voltage_gated_conf
N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,0.11461092556484856,15,Uncertain,0.0547325536608696,0.06262137740850438,0.10895118117332436,0.028938254341483005,0.04267220199108124,0.003166111186146625,0.1508641093969344,0.05478495731949795,0.04564503952860821,0.06187466159462918,0.009918206371366756,0.01274731010198582,0.2819545269012451,0.9148746132850646,2.953148214146495e-05,1.732946941501723e-07
N=C(N)NCCCNC(=O)[C@@H]1CCCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O,0.09793239582580249,16,Uncertain,0.028941882774233818,0.05357823148369778,0.08783341944217682,0.019897546619176754,0.0314849317073822,0.0017103167483581982,0.13118214905261982,0.04459712654352177,0.037407226860523224,0.03319859132170655,0.005278205033391603,0.006274012383073346,0.43829364776611324,0.6468237638473511,0.0004172701446804039,1.1484833528641047e-08
N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F,0.10709053830695356,16,Uncertain,0.042882554233073966,0.04053150117397297,0.10472022742033005,0.01977654732763756,0.023890590295195357,0.0022256537340580307,0.13414031267166115,0.03776752948760975,0.03560482710599877,0.04278469830751397,0.00644104927778244,0.008973654359578975,0.6534935474395752,0.5602023005485534,1.3507961739378516e-05,1.1156697610203992e-07
CC(C)=CC(=O)C[C@H]1C(=O)O[C@H]2C[C@]3(C)C4=CC[C@@H]5[C@](C)(CC[C@H]6OC(=O)[C@@]56C)[C@H]4CC[C@@]3(C)[C@@H]21,0.0955119192620825,16,Uncertain,0.05880279839038838,0.12957046926021554,0.13372166454792023,0.050388533622026443,0.11199041455984104,0.006848814897239208,0.19755221903324116,0.11713230609893777,0.06142530217766762,0.08708981424570084,0.020084114745259174,0.020462533459067234,0.0,0.5318310260772704,0.001290467451326438,2.2962721857311408e-07
N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2C(=O)O)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F,0.09647013383682046,16,Uncertain,0.044996071606874355,0.04026925191283215,0.10756149888038624,0.02010139636695385,0.02376832626759995,0.002326557645574212,0.13555222749710083,0.037607401609420554,0.036072906106710434,0.04407300427556016,0.006671654060482757,0.009428676217794418,0.630744743347168,0.4043351113796234,1.3254317309474573e-05,5.989773654846431e-08
COC(=O)c1ccccc1CS(=O)(=O)N[C@H](CC1CCCN(C(=N)N)C1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,0.10161618354212448,16,Uncertain,0.041949186474084854,0.038387976586818584,0.10230898857116677,0.018794329836964607,0.022089190781116375,0.0020446458365768194,0.1307925283908844,0.03542114421725262,0.03484926000237465,0.040707964450120815,0.0059865484945476055,0.008442557416856178,0.6132557392120361,0.5308122634887694,1.646271994104609e-05,1.5019448085240583e-07
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0.11622921806902008,15,Uncertain,0.07533896714448918,0.04631857946515083,0.11022864282131184,0.02753615751862515,0.030825188383460045,0.0030397127848118544,0.14505720138549805,0.0431644208729266,0.04535992443561543,0.0786718875169754,0.01064684335142363,0.015489614568650611,0.4190814018249511,0.8048318028450012,0.003958917222916969,0.00011822696251329035
N=C(N)c1ccc(C[C@@H](NC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1,0.09869616515143198,15,Uncertain,0.08969521522521962,0.03752560168504704,0.11834034323692322,0.02675357274711121,0.025038737803697364,0.0033034200314432383,0.14555880427360524,0.03946058824658383,0.043582819402217754,0.0875880792737006,0.011754121631383785,0.01787549629807461,0.18314971923828127,0.7490983009338379,0.00031833970570005476,9.548269008519128e-05
O=S(=O)(Nc1cccc(OCCNc2ccncc2)c1)c1ccccc1,0.09387813516950691,16,Uncertain,0.14182451367378224,0.023595599457621352,0.11585654318332661,0.02484269067645062,0.01598338223993756,0.002970732981338986,0.13399428129196156,0.028393901884555817,0.04145388677716244,0.12746250629425038,0.013202362693846226,0.023460738360881805,0.4717350482940674,0.31442126631736733,0.00840167049318541,0.014451038092374802
CCCC(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)NC1CC1,0.08603819782640182,16,Uncertain,0.04419632256031014,0.0554637312889098,0.1011396199464798,0.02478712424635876,0.035701021552085765,0.00249381037428964,0.14311179518699646,0.049180202186107635,0.04225526750087716,0.05112845450639725,0.008041457273066044,0.010064359754323848,0.1481123924255371,0.6576744318008422,0.003261165926232823,8.693614717003584e-09
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,0.10353469981637312,16,Uncertain,0.16524380445480347,0.04777235537767399,0.13750779628753662,0.041226860135793575,0.03730823844671238,0.005799765698611625,0.16553486883640278,0.050972748547792435,0.0578380823135376,0.16849014163017262,0.02249431610107422,0.03563305363059044,0.153018856048584,0.5635663270950317,0.0020757517777382217,0.0020722306799142443
CC(C)Nc1nc(Cl)c(-c2cc(N)cc(C(=O)O)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,0.11218710953567092,15,Uncertain,0.12472885102033604,0.04381103813648224,0.13072802126407623,0.03436646237969376,0.031278222799301036,0.004568793810904026,0.1570121645927428,0.045438382774591446,0.0526127815246582,0.12235451489686966,0.016763918101787345,0.02594373933970917,0.2207522869110109,0.7845106720924376,9.086252248380333e-05,3.304040365037508e-05
COc1cc(C)c(S(=O)(=O)N[C@@H](CC(=O)OC(C)(C)C)C(=O)NC(Cc2ccc3c(N)nccc3c2)C(=O)N2CCCCC2)c(C)c1C,0.08945194905077178,16,Uncertain,0.0622032731771468,0.03765610232949235,0.09903790801763523,0.022099984809756168,0.023450445383787044,0.0022315799724309526,0.13048568367958058,0.035807128995656745,0.0384644977748394,0.062037982046604045,0.00792402122169722,0.011486140079796203,0.3203976631164551,0.5776571035385132,0.0002676835574674241,2.3987111489987e-05
N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4ncccc4s3)C2=O)c1,0.12080146246125867,16,Uncertain,0.13259007036685944,0.035107143223285564,0.1410113126039504,0.03237142041325558,0.0252014398574828,0.004933534190058597,0.15858753025531758,0.04297346994280804,0.048905953764915355,0.12894760072231282,0.018116725608706363,0.028455911204218753,0.47635817527770996,0.65882009267807,0.00010783813922898844,0.00033518113195885046
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,0.09988060640171162,16,Uncertain,0.1489119380712508,0.0460800640285014,0.13062524795532227,0.038349881768226624,0.03503710031509377,0.005062075797468424,0.16009338200092293,0.048445552587509044,0.05553341656923283,0.15145207941532124,0.01989440806210041,0.031107541173696407,0.15054559707641602,0.5706675052642822,0.001501674298197031,0.004782238043844589
COC(=O)C(Cc1cccc(C(=N)N)c1)C(C)NC(=O)c1ccc(-c2cccc(CN)c2)cc1,0.0588265091646462,16,Uncertain,0.099920853972435,0.046430185437202454,0.11450853943824757,0.03103480301797379,0.0323781631886958,0.0034911613911390305,0.14884126186370839,0.04398142546415318,0.04907529428601265,0.10080442577600457,0.01311560533940781,0.01976281777024258,0.16975736618041992,0.06320458650588978,0.0014970798511058092,0.0034205771517008543
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)B(O)O,0.12080025259911936,15,Uncertain,0.044847965240478405,0.05119384080171585,0.09930622577667214,0.02302177622914303,0.03137432783842076,0.00228512124158442,0.13785970211029042,0.04349526762962341,0.040757711976766364,0.047350939363240974,0.0070794206112622104,0.009446749463677406,0.4882347583770752,0.9065440893173218,6.026098617439857e-06,1.1951001965826435e-07
CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,0.07082345221970165,16,Uncertain,0.11402330547571182,0.06293594837188721,0.1321105808019638,0.0407179556787014,0.04868677258491505,0.005401959642767795,0.17047472298145283,0.06082581728696823,0.056864634156227,0.12467896193265904,0.01898033544421185,0.026932053267955558,0.17215089797973637,0.09536316990852345,0.00043053584522556587,0.002597584156319388
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H]1CCCN(C(=N)N)C1O.Cl,0.1287035751965162,15,Uncertain,0.05410041660070397,0.05495842546224583,0.11570306122302998,0.02304670400917519,0.03341755270957936,0.002881922759115585,0.15047447383403756,0.04639471322298039,0.04034646227955796,0.05281224846839905,0.008327879942953365,0.011356113478541152,0.4957529067993164,0.9696600437164307,2.2227248337003402e-05,2.0513898562057875e-06
Cc1cc(OCCCCN=C(N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1,0.10305059200327368,15,Uncertain,0.08004644513130177,0.020630041137337574,0.10060159116983403,0.017568660899996646,0.011764791794121154,0.0018870208878070116,0.11755745857954025,0.02331443689763535,0.03413465246558178,0.06786560267209996,0.007319276221096405,0.012277720496058353,0.32223324775695805,0.7841973304748535,0.04444725811481465,0.0029639373533425495
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCOCC2)cc1,0.07756361414794802,16,Uncertain,0.09377869963645924,0.04054877161979664,0.13011160492897023,0.030953235924243816,0.028566204011440166,0.004190670792013407,0.15743663907051086,0.048154085874557384,0.048866793513298035,0.09906230866909016,0.015159065835177787,0.0210715401917696,0.2919883728027344,0.004353963769972213,0.1593513786792754,0.06742449104785897
C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(=O)NCc1ccc(C(=N)N)cc1,0.08000669825812556,16,Uncertain,0.060484807938337215,0.030538612976670154,0.10138523578643777,0.01896383799612522,0.017596233636140823,0.0020671633537857614,0.12465438991785038,0.029410943388938793,0.0348258838057518,0.05424043163657177,0.006760095711797365,0.010646939277648815,0.5506693363189696,0.2377970814704894,4.595460632117465e-05,2.022430817305576e-05
Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)c(C(=O)Nc2ccc(F)cc2)c1,0.07148509258331612,16,Uncertain,0.22380447387695301,0.040381502360105404,0.16140955686569203,0.045980919152498245,0.032312944531440624,0.00784225296229124,0.1770906299352646,0.05115801841020584,0.06409011036157597,0.22453515231609344,0.03133563697338104,0.051484283059835434,0.0,0.0013644022401422262,0.03044603392481804,0.0005255643627606332
CC(C)(C)CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2o1.O=C(O)C(F)(F)F,0.09283454324840498,16,Uncertain,0.0590226836502552,0.04649648442864396,0.10782834887504555,0.024755755439400562,0.029889902099967003,0.0027056215330958366,0.142455294728279,0.042579077184200176,0.042199693620204815,0.06187661737203576,0.008832130581140407,0.012444955296814442,0.34071512222290035,0.5630636215209961,0.0004869083932134144,4.7502828692813637e-07
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccc([N+](=O)[O-])cc3)C(=O)[C@H]2Cc2ccccc2)C(=O)c2nccs2)C1,0.1287170403918025,15,Uncertain,0.08239371329545964,0.05415484309196461,0.12092157453298558,0.03246701881289482,0.038614340126514435,0.0040192073211071655,0.15643739700317383,0.0529005229473114,0.04929060861468304,0.0898260325193404,0.01358334906399239,0.018686799332499393,0.3854751110076904,0.9604238271713257,0.0001575824135215953,0.00012071901437593624
CSCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,0.0825461564777469,16,Uncertain,0.05360125750303257,0.055497799068689235,0.10315912961959817,0.027011796832084656,0.03765823319554318,0.00288641615770735,0.14329971373081196,0.05146753042936325,0.043149884790182,0.06199384108185757,0.00957299582660176,0.01201416552066803,0.17936182022094727,0.5136439204216002,0.026348326355218776,7.167289004428312e-05
Nc1ncc2c(n1)CCC(CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccc(Cl)c(Cl)c1)C2,0.09722184469010238,16,Uncertain,0.09155996143817902,0.05677463859319676,0.12959156930446625,0.03726894408464421,0.04238070547580697,0.0050267488695679985,0.16544537246227264,0.060888390988111385,0.054358810186386,0.10585650801658619,0.0174039527773856,0.022715715691447147,0.2196918487548828,0.5461173057556152,0.00010264570300932974,0.000366396940080449
COc1ccc(CCCN2CC(=O)N(CC(=O)N[C@@H](CC3CCCN(C(=N)N)C3)C(=O)c3nccs3)[C@H](Cc3ccccc3)C2=O)cc1,0.11564898013548364,15,Uncertain,0.07352540642023075,0.05471025779843319,0.11346050351858117,0.030895672738551982,0.03820470720529545,0.0035480393562463686,0.15114866197109222,0.05190366134047497,0.04806549474596955,0.08062973618507385,0.012096099555492401,0.016265179961919563,0.4124301910400391,0.7632578611373901,3.718411608133465e-05,0.00020502507686603888
Nc1ncc2c(n1)CCC(CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1)C2,0.10326562754073612,15,Uncertain,0.06243004277348496,0.049134299159049766,0.10877839475870121,0.027211986482143402,0.03353215754032124,0.00307521503418684,0.14597003161907174,0.04887796565890301,0.04267359524965275,0.07016180455684662,0.01050716172903765,0.01383182406425465,0.2942957878112793,0.7416620254516602,9.914871770888567e-05,8.600045475759543e-06
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccc3ccccc3c2)C(=O)c2nccs2)C1,0.1168877453013919,15,Uncertain,0.09264455735683441,0.05857638642191876,0.12492113560438134,0.03638489544391621,0.04359566047787655,0.004620482679456361,0.16345858573913563,0.05836077034473397,0.05344506353139855,0.10400210320949543,0.016073064878582843,0.02183811366558064,0.3038925170898439,0.7870476245880127,0.0001987734722206369,0.0011441903188823543
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccc(Cl)c(Cl)c2)C(=O)c2nccs2)C1,0.10016883534844956,16,Uncertain,0.08461800962686516,0.05214854702353455,0.12699891626834858,0.03376678377389897,0.037055037915706635,0.004521853756159433,0.15976761281490326,0.05518382042646397,0.05171002075076103,0.09343294799327839,0.015064353123307228,0.020140480250120052,0.32031788825988783,0.5461173057556152,0.0005240202881393596,0.0013337675482033573
Cc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,0.07751933318390904,16,Uncertain,0.06193526834249474,0.0687793716788292,0.1075434461236,0.03266470134258259,0.05074099823832501,0.003500655060634017,0.15421147644519806,0.061673633754253165,0.04797583073377598,0.07627728581428517,0.011967429891228565,0.014798020012676605,0.20828189849853518,0.31059372425079346,0.02931934595108021,4.624480425263755e-05
Cc1cc(OCCN(C)c2ccncc2)cc(OS(=O)(=O)c2ccccc2Cl)c1,0.06982213941519137,16,Uncertain,0.12053295969963063,0.022247256711125152,0.11048419773578644,0.022402532398700603,0.014239917509257571,0.002598430495708959,0.12715934216976166,0.026604855433106422,0.039241954684257396,0.10660573095083214,0.011121919378638156,0.01928361691534497,0.3393651962280273,0.024306165054440387,0.12765870988368977,0.00330144539475441
Cc1ccc(CCCN2CC(=O)N(CC(=O)N[C@@H](CC3CCCN(C(=N)N)C3)C(=O)c3nccs3)[C@H](Cc3ccccc3)C2=O)cc1,0.10315609978033526,16,Uncertain,0.07491563260555256,0.058554507791996,0.11476828902959824,0.03248127922415722,0.041723906993865745,0.0038129552267489597,0.15365509688854195,0.05499272048473336,0.04897738248109795,0.08366077393293381,0.012770819477736839,0.016992276534438022,0.3870997428894043,0.565876841545105,5.776566831627861e-05,0.00015760571113787591
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CC#N)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,0.10848341124893743,15,Uncertain,0.06191009655594826,0.06720694154500961,0.10869742184877385,0.032092366367578395,0.04885605350136735,0.0034729077015072107,0.15398001670837402,0.05991431325674035,0.047784142196178436,0.0742986872792244,0.011697048321366199,0.014675625599920639,0.17416257858276363,0.8619347810745239,0.015041706152260192,9.89329146250384e-06
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCc3ccccc3)C(=O)[C@H]2Cc2ccccc2)C(=O)c2nccs2)C1,0.12411412159181046,15,Uncertain,0.0836142897605896,0.060301795601844566,0.12262962758541096,0.035133928060531616,0.044291213154792564,0.004434728529304155,0.1610659807920456,0.05856357514858246,0.05161881446838357,0.09419770538806904,0.014794980175792949,0.019850192591547744,0.4425851345062256,0.792487382888794,7.28536251699552e-05,0.00018374319188296795
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2cccc(Cl)c2)C(=O)c2nccs2)C1,0.10313721100392276,16,Uncertain,0.08205487579107285,0.054966304451226966,0.12312611937522877,0.033702339977025764,0.03935583308339097,0.004309223964810149,0.15879349410533905,0.05578560382127762,0.05114014446735382,0.09140991419553735,0.01446271315216996,0.01932041347026825,0.37457699775695796,0.5461173057556152,0.00024070177460078224,0.0008333909208886325
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccc(Cl)c(Cl)c3)C(=O)[C@H]2Cc2ccccc2)C(=O)c2nccs2)C1,0.10016984538524404,16,Uncertain,0.0846218541264534,0.05215078964829445,0.12699119746685017,0.033768463879823574,0.03706197068095196,0.004521542228758224,0.15975919365882862,0.05518486350774765,0.05170692503452301,0.09344951808452606,0.015064995735883602,0.02014232426881779,0.32031879425048826,0.5461173057556152,0.0005240202881393596,0.0013337675482033573
