smiles,tox_ahr,tox_ar,tox_are,tox_aromatase,tox_ar_lbd,tox_atad5,tox_er,tox_er_lbd,tox_hse,tox_mmp,tox_p53,tox_ppar_gamma,sol_esol,act_prothrombin,act_cannabinoid_receptor_1,act_voltage_gated,is_drug_like,mol_weight,logp,h_donors,h_acceptors
O=C1CCCN1,0.020931387320160866,0.042858418077230453,0.05149548128247261,0.016283225268125534,0.031087134033441544,0.0016159119550138712,0.07954879105091095,0.03757660090923309,0.024564338847994804,0.027663111686706543,0.005133609287440777,0.005476087331771851,0.2362724095582962,0.00047146438737399876,2.4371937001888e-07,1.7648029881911498e-07,Yes,85.10600000000001,-0.10360000000000008,1,1
Clc1ccc2ccccc2c1,0.17246827483177185,0.019140522927045822,0.09515094757080078,0.030453266575932503,0.017088113352656364,0.005996091291308403,0.10240819305181503,0.030328262597322464,0.041438039392232895,0.18485163152217865,0.02827075496315956,0.045710861682891846,-5.025811195373535,3.7010827735883822e-09,0.5866795778274536,0.0004010996490251273,Yes,162.61899999999997,3.4932000000000016,0,0
CCCC=C,0.006048963870853186,0.011579474434256554,0.023077473044395447,0.0038870975840836763,0.004617143888026476,0.00016058670007623732,0.04086335375905037,0.008715292438864708,0.011756405234336853,0.00619101244956255,0.0006470747175626457,0.0007719738059677184,-2.747448444366455,5.635552887139249e-23,0.026722634211182594,2.236704631286557e-06,Yes,70.135,1.9725,0,0
CCC1(C(=O)NCNC1=O)c2ccccc2,0.053001560270786285,0.038907285779714584,0.0660819485783577,0.02295280434191227,0.03208369389176369,0.003013208508491516,0.09006348252296448,0.03797454386949539,0.03036091849207878,0.06406058371067047,0.010678780265152454,0.013732675462961197,-2.4149303436279297,0.001503914361819625,0.00014866741548758,1.588760642334819e-05,Yes,218.256,0.5378999999999994,2,2
CCCCCCCCCCCCCC,0.004995833151042461,0.011650556698441505,0.02188238315284252,0.0036732733715325594,0.004686051048338413,0.00014568757615052164,0.040095992386341095,0.00903666578233242,0.011135168373584747,0.005681482143700123,0.0006048785871826112,0.0006750082829967141,-6.849723815917969,4.867408605249044e-22,0.03350856155157089,5.514919394045137e-05,No,198.39399999999995,5.707400000000006,0,0
CC(C)Cl,0.00497061014175415,0.006656569894403219,0.03041199781000614,0.002857387065887451,0.002243506256490946,0.00021907349582761526,0.03964116424322128,0.0070495023392140865,0.009561078622937202,0.004326199647039175,0.0005982524016872048,0.0007366588106378913,-1.2697495222091675,2.357436220565796e-22,0.0037235673516988754,0.003837416647002101,Yes,78.542,1.6336,0,0
CCC(C)CO,0.005350001156330109,0.011907259933650494,0.02381518855690956,0.003789347130805254,0.004869089927524328,0.0001666057505644858,0.041286349296569824,0.009262725710868835,0.011196968145668507,0.005820014514029026,0.0006411945214495063,0.0007499826024286449,-0.7570825219154358,8.399460773562523e-20,0.0021855775266885757,3.994401777163148e-05,Yes,88.14999999999999,1.0248,1,1
N#Cc1ccccc1,0.1328798085451126,0.022912120446562767,0.07878971099853516,0.025245817378163338,0.01931842230260372,0.0039462256245315075,0.09214185923337936,0.026422956958413124,0.034139759838581085,0.1320018470287323,0.017076583579182625,0.02944694459438324,-2.956023693084717,5.4189438714047355e-08,0.23337940871715546,0.010176639072597027,Yes,103.12399999999997,1.5582799999999999,0,1
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,0.017069460824131966,0.007788642775267363,0.03677687048912048,0.004631394986063242,0.00348218297585845,0.00035989235038869083,0.046198416501283646,0.007733225356787443,0.011385277844965458,0.01339952927082777,0.0013185731368139386,0.002142319455742836,-4.107944011688232,1.973361030138676e-09,0.48966971039772034,1.7216997321156668e-06,Yes,304.35200000000003,3.5847200000000026,0,6
CCCCCCCCCC(C)O,0.005403690505772829,0.012527111917734146,0.023729614913463593,0.003980969078838825,0.00521315261721611,0.000173614636878483,0.04200129583477974,0.009789226576685905,0.01153178047388792,0.006117371842265129,0.0006832255749031901,0.0007754179532639682,-4.005367755889893,7.299665988036452e-20,0.04952015355229378,9.396778295922559e-06,Yes,172.312,3.5079000000000025,1,1
Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,0.164778932929039,0.01085058692842722,0.11665070801973343,0.026246055960655212,0.008379518054425716,0.007416734471917152,0.10115467756986618,0.025465616956353188,0.04172101244330406,0.1668289452791214,0.031059173867106438,0.04775697737932205,-7.041220664978027,6.598015319866923e-14,0.4797768294811249,1.0465904587420027e-08,No,326.437,6.620600000000001,0,0
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,0.04623039439320564,0.03976501524448395,0.060568295419216156,0.022316008806228638,0.033199239522218704,0.0026483500842005014,0.08671268820762634,0.03940035030245781,0.029153861105442047,0.06091722473502159,0.010103965178132057,0.012026038020849228,-4.301470756530762,2.7474815311734346e-08,0.0009272515890188515,0.00016930628044065088,Yes,234.29899999999995,1.5305,1,2
CCOP(=S)(OCC)SCSCC,0.004579742904752493,0.002232849132269621,0.027539987117052078,0.0011755824089050293,0.0005515092634595931,8.642296597827226e-05,0.029709015041589737,0.002566582290455699,0.005290153902024031,0.0025275021325796843,0.0002356985496589914,0.0004124550905544311,-3.752514362335205,2.0784851801750645e-16,0.03764369711279869,2.3693057300988585e-05,Yes,260.38599999999997,3.727700000000003,0,5
CCOc1ccc(NC(=O)C)cc1,0.03606203943490982,0.016801346093416214,0.04609982296824455,0.010754036717116833,0.010171664878726006,0.0009278503712266684,0.062370508909225464,0.015464466996490955,0.020315324887633324,0.03403967246413231,0.003801083890721202,0.005810809321701527,-2.1622161865234375,2.457191250471169e-08,7.275242387549952e-05,0.002402388956397772,Yes,179.219,2.0437,1,2
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,0.03447485342621803,0.013514827005565166,0.05053464695811272,0.009098895825445652,0.007936461828649044,0.0009326147264800966,0.06124705448746681,0.012985839508473873,0.017006030306220055,0.030818235129117966,0.00338644883595407,0.005595366470515728,-3.9835867881774902,2.791150564007694e-07,4.84279626107309e-05,4.621003245119937e-05,Yes,322.243,2.9502000000000006,1,6
CCCCCCCO,0.0047906432300806046,0.010625512339174747,0.02173243649303913,0.0033436440862715244,0.004115329589694738,0.00013283036241773516,0.03875572234392166,0.008191813714802265,0.010559074580669403,0.005152158439159393,0.0005346100660972297,0.0006205482641234994,-2.731254816055298,1.1885251987239572e-17,0.03420138731598854,0.00037123518995940685,Yes,116.204,1.9491,1,1
Cn1c(=O)n(C)c2nc[nH]c2c1=O,0.09177318960428238,0.018493125215172768,0.06111319363117218,0.01791468635201454,0.014277704991400242,0.002082972787320614,0.07428210973739624,0.020056862384080887,0.026505228132009506,0.08996045589447021,0.009782563894987106,0.016477283090353012,-1.4366363286972046,9.195567145070527e-06,0.0004783843469340354,4.795967356585606e-07,Yes,180.16699999999997,-1.039700000000001,1,3
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.021912256255745888,0.03159037232398987,0.05029086396098137,0.01348170731216669,0.020790841430425644,0.0013168682344257832,0.07354569435119629,0.02777225710451603,0.02240043506026268,0.025859057903289795,0.004304616712033749,0.005046711303293705,-2.9074254035949707,1.061506623045716e-06,0.0007809481467120349,7.061814955022783e-08,Yes,212.249,0.9389999999999998,2,3
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,0.11172077804803848,0.012672214768826962,0.09913530945777893,0.020535407587885857,0.008892721496522427,0.005125170573592186,0.09173583984375,0.022587358951568604,0.03265244886279106,0.10420853644609451,0.01798161305487156,0.02796866185963154,-6.631560325622559,1.0171835596040069e-09,0.3015066683292389,1.4701166151098732e-07,No,318.0300000000001,6.187900000000003,0,0
CCCCCCCC(=O)OC,0.006211253814399242,0.010973939672112465,0.02472682110965252,0.0037120324559509754,0.004331909120082855,0.00016922880604397506,0.04083217307925224,0.008316954597830772,0.011213647201657295,0.0059697264805436134,0.0006349512259475887,0.0007993703475221992,-3.4766814708709717,1.2823410952891856e-12,0.027118638157844543,5.850899924553232e-07,Yes,158.24099999999999,2.5199000000000007,0,2
CCc1ccc(CC)cc1,0.02747412398457527,0.019093848764896393,0.03523186966776848,0.009943687357008457,0.011591743677854538,0.0006555735599249601,0.054723065346479416,0.015305074863135815,0.018019933253526688,0.028349779546260834,0.002896132180467248,0.004014213103801012,-4.784171104431152,2.4172641133191064e-06,0.07747334241867065,0.007817763835191727,Yes,134.22199999999998,2.811400000000001,0,0
CCOP(=S)(OCC)SCSC(C)(C)C,0.005697953514754772,0.003416522406041622,0.030918115749955177,0.0017430484294891357,0.0010075099999085069,0.00013737939298152924,0.034545622766017914,0.0038040766958147287,0.006491784006357193,0.003611471736803651,0.00037961988709867,0.0006201988435350358,-3.811615228652954,5.846316693155747e-15,0.11569812148809433,7.73088959249435e-06,Yes,288.44,4.506300000000004,0,5
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,0.05923226475715637,0.019206272438168526,0.05827679485082626,0.014434611424803734,0.012999537400901318,0.0016775570111349225,0.0713353380560875,0.018415875732898712,0.02335723489522934,0.05352122709155083,0.00630960613489151,0.010504578240215778,-3.5818252563476562,3.655445470940322e-05,0.006565546151250601,0.0016830747481435537,Yes,300.314,3.784220000000002,2,4
ClC(=C)Cl,0.01469377800822258,0.003423608373850584,0.07767920941114426,0.0035929966252297163,0.0009447959600947797,0.0011723695788532495,0.05461873859167099,0.006305215880274773,0.01190962828695774,0.007077423390001059,0.0016634047497063875,0.002491125138476491,-1.4960472583770752,2.1781341921073283e-12,0.00023847509874030948,2.0799140543203976e-07,Yes,96.94399999999999,1.9352,0,0
Cc1cccc2c1Cc3ccccc32,0.12635007500648499,0.030575178563594818,0.07490423321723938,0.029441921040415764,0.028017841279506683,0.004382236860692501,0.09456663578748703,0.03385317325592041,0.03598025441169739,0.140224888920784,0.019240161404013634,0.03005153313279152,-5.947900295257568,3.9656889327943645e-08,0.0016102713998407125,0.013500905595719814,Yes,180.25000000000003,3.566220000000002,0,0
CCCCC=O,0.005993883591145277,0.011137300170958042,0.02424410730600357,0.003715049009770155,0.004358161240816116,0.00016575136396568269,0.04090431332588196,0.008407767862081528,0.011350627057254314,0.005873925052583218,0.0006261180969886482,0.0007747215568087995,-1.4953269958496094,3.531994846334846e-13,0.03622584789991379,1.372348947370483e-06,Yes,86.13399999999999,1.3755,0,1
N(c1ccccc1)c2ccccc2,0.15061315894126892,0.024416644126176834,0.07810715585947037,0.028608424589037895,0.02263292856514454,0.004376295022666454,0.09510495513677597,0.0300190057605505,0.03632142394781113,0.16478146612644196,0.02115095779299736,0.03555592522025108,-3.2070953845977783,3.821790414804127e-06,0.009983225725591183,0.005728244781494141,Yes,169.227,3.430200000000002,1,1
CN(C)C(=O)SCCCCOc1ccccc1,0.021951094269752502,0.012838275171816349,0.04215576872229576,0.0075659980066120625,0.006638332270085812,0.0006616429309360683,0.05582135543227196,0.012495546601712704,0.016537494957447052,0.020123092457652092,0.002365842694416642,0.0034770986530929804,-2.3816070556640625,4.016159437014721e-06,0.028100574389100075,0.03720753267407417,Yes,253.367,3.2604000000000024,0,3
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,0.008992012590169907,0.008507786318659782,0.03555648773908615,0.003856469877064228,0.0034537697210907936,0.00029908123542554677,0.04644983634352684,0.00851944275200367,0.01054393034428358,0.007589069195091724,0.0009325564024038613,0.0013003895292058587,-4.310242176055908,7.54094031663044e-09,0.10672079771757126,3.7851591514481697e-06,Yes,353.4900000000001,4.198300000000004,0,5
CCCCCCCI,0.0057050688192248344,0.002384571824222803,0.05112770199775696,0.0027840076945722103,0.0005708062672056258,0.0006241263472475111,0.04647798463702202,0.00695814611390233,0.012780384160578251,0.004943125881254673,0.0016002998454496264,0.0011492305202409625,-4.463426113128662,2.011759391381866e-21,0.014316633343696594,0.007123984862118959,Yes,226.101,3.3918000000000026,0,0
c1c(Cl)cccc1c2ccccc2,0.1637990027666092,0.01963060162961483,0.08989349007606506,0.029252395033836365,0.017485275864601135,0.005413515027612448,0.09931723773479462,0.029545482248067856,0.039576172828674316,0.1760435849428177,0.025588495656847954,0.04180476814508438,-4.253016948699951,4.617885629443208e-09,0.35998407006263733,0.0006518864538520575,Yes,188.657,4.007000000000002,0,0
OCCCC=C,0.006300747860223055,0.012087209150195122,0.025412170216441154,0.00404899287968874,0.004913041368126869,0.00018903649470303208,0.04255605489015579,0.00921659916639328,0.01185805257409811,0.006326079834252596,0.0006981058977544308,0.0008586914627812803,-0.464530885219574,3.6277594426745163e-13,0.12841597199440002,0.003400134388357401,Yes,86.134,0.9449,1,1
O=C2NC(=O)C1(CCC1)C(=O)N2,0.04485950618982315,0.06265690922737122,0.0803154930472374,0.029685867950320244,0.055655140429735184,0.0049863350577652454,0.10716045647859573,0.060189928859472275,0.03443189710378647,0.05946669355034828,0.013878108002245426,0.015561009757220745,-2.449608325958252,2.518280416552443e-05,4.755378597565141e-07,5.639724065531482e-08,Yes,168.15200000000002,-0.4773,2,3
CC(C)C1CCC(C)CC1O ,0.012947708368301392,0.03481340408325195,0.040755681693553925,0.011793965473771095,0.023095648735761642,0.0009063589386641979,0.06866608560085297,0.030190689489245415,0.02014428935945034,0.018929319456219673,0.0031979246996343136,0.003195150289684534,-2.2838895320892334,2.434487680891273e-11,0.04724722355604172,7.841411964193412e-09,Yes,156.269,2.439500000000001,1,1
CC(C)OC=O,0.00824771262705326,0.011957463808357716,0.03141043707728386,0.004415994044393301,0.0048903548158705235,0.0002681413316167891,0.04602495953440666,0.009307066909968853,0.012424902990460396,0.007203787099570036,0.0008588604396209121,0.0011692914413288236,0.05031740665435791,9.211053008653311e-14,0.0007055430905893445,6.366419391667932e-09,Yes,88.106,0.5678,0,2
CCCCCC(C)O,0.005347398575395346,0.012188482098281384,0.023671528324484825,0.0038716704584658146,0.005023051053285599,0.00016888447862584144,0.041557665914297104,0.009502416476607323,0.011342283338308334,0.00595116475597024,0.0006587075185962021,0.0007576480857096612,-1.684931755065918,2.708378349193278e-21,0.009005803614854813,1.7017485731685156e-07,Yes,116.20399999999998,1.9475000000000002,1,1
CC(=O)Nc1ccc(Br)cc1,0.07431748509407043,0.008576126769185066,0.09878411889076233,0.01645970530807972,0.004806236829608679,0.004457943141460419,0.08796952664852142,0.019992195069789886,0.034121982753276825,0.06815937906503677,0.01615547202527523,0.01917978748679161,-2.680724859237671,6.468935964676348e-08,0.008319979533553123,0.04672618955373764,Yes,214.06199999999998,2.4074999999999998,1,1
c1ccccc1n2ncc(N)c(Br)c2(=O),0.1737237125635147,0.01200911495834589,0.11942832171916962,0.02904779091477394,0.009335728362202644,0.00877614226192236,0.10769954323768616,0.0287136472761631,0.04504135623574257,0.18098652362823486,0.03883018717169762,0.052978064864873886,-2.633960723876953,0.3700418174266815,0.0001918696943903342,2.6055889975395985e-05,Yes,266.098,1.5771999999999997,1,3
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,0.03803909569978714,0.021386444568634033,0.054521046578884125,0.01281526405364275,0.01380129437893629,0.0013570782030001283,0.07056691497564316,0.01965014822781086,0.021910013630986214,0.03617144003510475,0.004779073875397444,0.00711333192884922,-3.408635377883911,1.0590131296339678e-06,0.0033972160890698433,0.00016044237418100238,Yes,346.33900000000017,2.1756,1,7
c2c(C)cc1nc(C)ccc1c2 ,0.08947792649269104,0.024739183485507965,0.05905270576477051,0.020826760679483414,0.019916554912924767,0.002379962708801031,0.07756088674068451,0.02448441833257675,0.028692860156297684,0.09289228916168213,0.010611535981297493,0.0167948417365551,-3.041962146759033,1.5465456044694292e-06,0.014011917635798454,0.0005839847144670784,Yes,157.216,2.8516400000000006,0,1
CCCCCCC#C,0.006999349221587181,0.012981947511434555,0.02541787549853325,0.0044761947356164455,0.005452793091535568,0.0002065124426735565,0.043704986572265625,0.009844379499554634,0.012593069113790989,0.007216709665954113,0.0008022483089007437,0.0009584813378751278,-4.376454830169678,2.5044433215638817e-14,0.23416350781917572,9.126349596044747e-07,Yes,110.19999999999999,2.5900000000000007,0,0
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,0.03124152310192585,0.047557681798934937,0.06230081990361214,0.02092551440000534,0.03743072599172592,0.0025779488496482372,0.08960374444723129,0.043564602732658386,0.028386417776346207,0.04053913429379463,0.00800799299031496,0.00891121570020914,-3.1096954345703125,9.263756510335952e-05,0.000450211955467239,1.517375736170834e-08,Yes,236.27099999999993,1.2491999999999999,2,3
c1ccc2c(c1)ccc3c4ccccc4ccc23,0.196893572807312,0.02724999003112316,0.09432291984558105,0.03705229610204697,0.027023132890462875,0.00673721544444561,0.11069037020206451,0.036907490342855453,0.04523325711488724,0.21668751537799835,0.03321860730648041,0.05429094284772873,-6.673874378204346,3.9532257467556065e-09,0.013756034895777702,0.029248883947730064,No,228.29399999999998,5.146200000000003,0,0
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,0.048105306923389435,0.009919779375195503,0.07404240220785141,0.013367336243391037,0.005556510761380196,0.002542483387514949,0.07511832565069199,0.01882442645728588,0.026935266330838203,0.04865726828575134,0.009615780785679817,0.011199085041880608,-2.738013744354248,1.0545048098720144e-05,0.01925576478242874,3.201693914434145e-07,Yes,261.11899999999997,1.5785200000000001,1,2
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,0.15888111293315887,0.01017067115753889,0.11851873248815536,0.02517799288034439,0.007684309035539627,0.0075377607718110085,0.09969806671142578,0.02462426759302616,0.04037632793188095,0.15916691720485687,0.030102070420980453,0.04645822197198868,-7.651108741760254,2.258097815720575e-13,0.15752917528152466,2.527792641870974e-09,No,360.88200000000006,7.274000000000001,0,0
Cc1ccccc1O,0.09845025092363358,0.02419714257121086,0.06228026747703552,0.021792201325297356,0.020158138126134872,0.0026723183691501617,0.07995233684778214,0.025236446410417557,0.029179971665143967,0.10493865609169006,0.012037447653710842,0.019565405324101448,-0.9347777366638184,0.0026658792048692703,0.0019905278459191322,0.00012665246322285384,Yes,108.13999999999999,1.70062,1,1
CC(C)CCC(C)(C)C,0.007206474896520376,0.01757686771452427,0.028386298567056656,0.0057447231374681,0.008602711372077465,0.00030296071781776845,0.04930128529667854,0.01410127803683281,0.013763650320470333,0.00895104929804802,0.0011495858198031783,0.0012604863150045276,-5.209517002105713,1.2765664153752225e-17,0.17995679378509521,6.216047768248245e-05,Yes,128.259,3.468700000000003,0,0
Cc1ccc(C)c2ccccc12,0.0912947803735733,0.025961481034755707,0.05894472822546959,0.021519439294934273,0.021373983472585678,0.002496859757229686,0.07805357128381729,0.025447871536016464,0.028642499819397926,0.09590087085962296,0.011001490987837315,0.017470642924308777,-4.602165222167969,7.48138006656518e-07,0.009838886559009552,0.0016686732415109873,Yes,156.228,3.456640000000002,0,0
Cc1cc2c3ccccc3ccc2c4ccccc14,0.15942227840423584,0.027144521474838257,0.08268272876739502,0.031904060393571854,0.025503527373075485,0.00510056596249342,0.10042563825845718,0.033393148332834244,0.03984900191426277,0.17351952195167542,0.024317357689142227,0.039354003965854645,-6.71117639541626,2.6065128722052577e-08,0.015808209776878357,0.02507011406123638,No,242.321,5.454620000000004,0,0
CCCC(=O)C,0.006692920345813036,0.011924916878342628,0.025250157341361046,0.004078990314155817,0.0048569245263934135,0.00018803949933499098,0.042223572731018066,0.008991536684334278,0.01189097948372364,0.006564628798514605,0.0007093506283126771,0.0008842191309668124,-0.5747963786125183,1.1776845832061435e-17,0.03296448662877083,3.538350028975401e-06,Yes,86.13399999999999,1.3755,0,1
Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,0.1570671796798706,0.0085874292999506,0.12683437764644623,0.02413833886384964,0.006228838115930557,0.008132833056151867,0.09957627207040787,0.023381318897008896,0.04041403532028198,0.15424905717372894,0.03113320656120777,0.04739703610539436,-8.885289192199707,4.987762657862778e-14,0.014036143198609352,4.5953615912530665e-11,No,429.77200000000016,8.580799999999998,0,0
CCCOC(=O)CC,0.006480675656348467,0.010844498872756958,0.02523566223680973,0.0037292144261300564,0.004265784751623869,0.00017475981439929456,0.040962379425764084,0.008180350996553898,0.011249073781073093,0.006041108164936304,0.0006428209017030895,0.0008286048541776836,-1.3427581787109375,0.08184131979942322,0.00020689064695034176,3.062677542131631e-11,Yes,116.15999999999998,1.3496000000000001,0,2
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,0.03243732452392578,0.06819348782300949,0.07198597490787506,0.02720988169312477,0.06095177307724953,0.004036556929349899,0.10310421139001846,0.06280659139156342,0.03191434219479561,0.04798562079668045,0.011456217616796494,0.011823874898254871,-2.6391515731811523,0.0002762890362646431,0.0008009623852558434,8.007815495147952e-07,Yes,394.43900000000014,0.6204999999999998,4,6
Nc1ccc(O)cc1,0.15280690789222717,0.023577209562063217,0.08170392364263535,0.028564302250742912,0.021650265902280807,0.004554556682705879,0.09579388052225113,0.029654020443558693,0.036480046808719635,0.16478949785232544,0.021669385954737663,0.0365927591919899,0.06909244507551193,0.003042432479560375,1.056760723372463e-07,7.980415830388665e-06,Yes,109.12799999999999,0.9743999999999999,2,2
O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,0.06165482848882675,0.019765326753258705,0.05961393564939499,0.014987515285611153,0.013964729383587837,0.001818323042243719,0.07238807529211044,0.019223107025027275,0.022938229143619537,0.058803241699934006,0.006854429375380278,0.011441733688116074,-2.045454740524292,0.09655336290597916,0.0037570020649582148,0.0013708345359191298,Yes,260.253,1.1077,1,4
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,0.0875113382935524,0.03888837248086929,0.08439014106988907,0.031157411634922028,0.035107649862766266,0.005455211736261845,0.10434602946043015,0.045508623123168945,0.03772938251495361,0.10594034194946289,0.01986454427242279,0.02593974955379963,-4.940526485443115,1.1281250067440851e-07,0.12913832068443298,0.0002186015190090984,No,366.84400000000016,5.505100000000005,1,3
CCNc1nc(Cl)nc(n1)N(CC)CC,0.025894517078995705,0.011729329824447632,0.041700828820466995,0.008140035904943943,0.006239295471459627,0.0006547514931298792,0.055685121566057205,0.01236224826425314,0.017989734187722206,0.024694593623280525,0.0028041652403771877,0.003939250484108925,-4.252145290374756,2.814915633919668e-09,6.783426215406507e-05,8.892021469364408e-06,Yes,229.71499999999997,1.803,1,5
NC(=O)c1cnccn1,0.09174959361553192,0.0211463775485754,0.07359971106052399,0.019768783822655678,0.016241492703557014,0.002946399385109544,0.08387050777673721,0.022961530834436417,0.028523670509457588,0.08798234909772873,0.011371530592441559,0.019465278834104538,-0.09103947877883911,0.07879554480314255,6.93771971782553e-06,0.0004001925408374518,Yes,123.11499999999998,-0.4245000000000001,1,3
CCC(Br)(CC)C(=O)NC(N)=O,0.01621662639081478,0.007478318642824888,0.07108765840530396,0.007011596113443375,0.002949521876871586,0.0015831150813028216,0.06692464649677277,0.013757897540926933,0.018952738493680954,0.013937756419181824,0.0037327026948332787,0.003987395204603672,-2.0049214363098145,9.88315005088225e-05,0.026641473174095154,8.8995454916585e-07,Yes,237.09699999999998,1.1349999999999998,2,2
