smiles,tox_ahr,tox_ar,tox_are,tox_aromatase,tox_ar_lbd,tox_atad5,tox_er,tox_er_lbd,tox_hse,tox_mmp,tox_p53,tox_ppar_gamma,sol_esol,act_prothrombin,act_cannabinoid_receptor_1,act_voltage_gated,is_drug_like,mol_weight,logp,h_donors,h_acceptors
CCCC(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)NC1CC1,0.022098161280155182,0.027731865644454956,0.0505698099732399,0.012393562123179436,0.017850510776042938,0.0012469051871448755,0.07155589759349823,0.024590101093053818,0.02112763375043869,0.025564227253198624,0.004020728636533022,0.00503217987716198,-4.2594380378723145,0.32883721590042114,0.001630582963116467,4.346807358501792e-09,No,625.771,1.131500000000004,4,8
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,0.08262190222740173,0.02388617768883705,0.06875389814376831,0.020613430067896843,0.018654119223356247,0.002899882849305868,0.08276743441820145,0.025486374273896217,0.0289190411567688,0.08424507081508636,0.01124715805053711,0.01781652681529522,-4.23490571975708,0.7182168364524841,0.0010378758888691664,0.0010361153399571776,No,500.9900000000001,3.776270000000002,4,5
CC(C)Nc1nc(Cl)c(-c2cc(N)cc(C(=O)O)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,0.062364425510168076,0.02190551906824112,0.06536401063203812,0.017183231189846992,0.015639111399650574,0.002284396905452013,0.07850608229637146,0.022719191387295723,0.0263063907623291,0.06117725744843483,0.008381959050893784,0.012971869669854641,-3.8962385654449463,0.39225533604621887,4.5431261241901666e-05,1.652020182518754e-05,No,511.97000000000025,2.26487,6,7
COc1cc(C)c(S(=O)(=O)N[C@@H](CC(=O)OC(C)(C)C)C(=O)NC(Cc2ccc3c(N)nccc3c2)C(=O)N2CCCCC2)c(C)c1C,0.031101636588573456,0.018828051164746284,0.04951895400881767,0.01104999240487814,0.011725222691893578,0.0011157899862155318,0.06524284183979034,0.017903564497828484,0.0192322488874197,0.031018991023302078,0.003962010610848665,0.005743070039898157,-3.3980116844177246,0.7111714482307434,0.00013384177873376757,1.19935557449935e-05,No,681.8559999999998,3.8695600000000026,3,9
N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4ncccc4s3)C2=O)c1,0.06629503518342972,0.017553571611642838,0.07050565630197525,0.016185710206627846,0.012600719928741455,0.002466767095029354,0.07929376512765884,0.021486734971404076,0.024452976882457733,0.06447380036115646,0.009058362804353237,0.014227955602109432,-2.61820912361145,0.32941004633903503,5.391906961449422e-05,0.00016759056597948074,Yes,445.5260000000001,1.3653700000000002,4,7
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,0.07445596903562546,0.023040032014250755,0.06531262397766113,0.019174940884113312,0.017518550157546997,0.002531037898734212,0.08004669100046158,0.024222776293754578,0.02776670828461647,0.07572603970766068,0.009947204031050205,0.015553770586848259,-4.24727201461792,0.7146662473678589,0.0007508371490985155,0.00239111902192235,No,515.0170000000002,3.8187700000000024,4,5
COC(=O)C(Cc1cccc(C(=N)N)c1)C(C)NC(=O)c1ccc(-c2cccc(CN)c2)cc1,0.0499604269862175,0.023215092718601227,0.05725426971912384,0.01551740150898695,0.016189081594347954,0.0017455806955695152,0.07442063093185425,0.021990712732076645,0.024537647143006325,0.050402212888002396,0.00655780266970396,0.009881408885121346,-4.1512131690979,0.031602293252944946,0.0007485399255529046,0.0017102885758504272,Yes,458.56200000000024,3.246570000000001,4,5
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)B(O)O,0.022423982620239258,0.025596920400857925,0.04965311288833618,0.011510888114571571,0.015687163919210434,0.00114256062079221,0.06892985105514526,0.021747633814811707,0.020378855988383293,0.023675469681620598,0.0035397103056311607,0.004723374731838703,-2.558826208114624,0.5467279553413391,3.0130493087199284e-06,5.975500982913218e-08,No,460.3440000000002,-1.7247999999999948,6,6
CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,0.05701165273785591,0.031467974185943604,0.0660552904009819,0.0203589778393507,0.02434338629245758,0.002700979821383953,0.08523736149072647,0.030412908643484116,0.028432317078113556,0.062339480966329575,0.00949016772210598,0.01346602663397789,-4.139245510101318,0.04768158495426178,0.00021526792261283845,0.0012987920781597495,Yes,444.5350000000002,3.9850400000000015,4,4
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H]1CCCN(C(=N)N)C1O.Cl,0.027050208300352097,0.02747921273112297,0.057851530611515045,0.01152335200458765,0.016708776354789734,0.001440961379557848,0.07523723691701889,0.02319735661149025,0.02017323113977909,0.026406124234199524,0.004163939971476793,0.005678056739270687,-2.521235466003418,0.5151699781417847,1.1113624168501701e-05,1.0256949281028938e-06,Yes,480.9970000000001,-0.06092999999999743,5,5
Cc1cc(OCCCCN=C(N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1,0.04002322256565094,0.010315020568668842,0.05030079558491707,0.008784330449998379,0.005882395897060633,0.0009435104439035058,0.058778729289770126,0.01165721844881773,0.017067326232790947,0.033932801336050034,0.003659638110548258,0.006138860248029232,-3.38883376121521,0.6079013347625732,0.02222362905740738,0.0014819686766713858,Yes,411.91100000000006,2.8485200000000006,2,5
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCOCC2)cc1,0.046889349818229675,0.020274385809898376,0.06505580246448517,0.015476617962121964,0.014283102005720139,0.0020953353960067034,0.07871831953525543,0.024077042937278748,0.024433396756649017,0.049531154334545135,0.007579532917588949,0.0105357700958848,-3.540058135986328,0.002176981884986162,0.07967568933963776,0.033712245523929596,No,630.192,3.0109000000000012,0,8
C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(=O)NCc1ccc(C(=N)N)cc1,0.030242403969168663,0.015269306488335133,0.050692617893218994,0.00948191899806261,0.008798116818070412,0.0010335816768929362,0.06232719495892525,0.014705471694469452,0.0174129419028759,0.027120215818285942,0.003380047855898738,0.005323469638824463,-2.2466533184051514,0.11889854073524475,2.2977303160587326e-05,1.011215408652788e-05,No,461.54400000000015,-0.4279299999999959,6,6
Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)c(C(=O)Nc2ccc(F)cc2)c1,0.11190223693847656,0.020190751180052757,0.08070477843284607,0.022990459576249123,0.016156472265720367,0.00392112648114562,0.0885453149676323,0.02557900920510292,0.03204505518078804,0.11226757615804672,0.01566781848669052,0.025742141529917717,-5.058876037597656,0.0006822011200711131,0.01522301696240902,0.0002627821813803166,No,438.9110000000001,6.506820000000003,2,3
CC(C)(C)CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2o1.O=C(O)C(F)(F)F,0.0295113418251276,0.02324824221432209,0.05391417443752289,0.012377877719700336,0.014944951049983501,0.0013528107665479183,0.07122764736413956,0.021289538592100143,0.021099846810102463,0.03093830868601799,0.004416065290570259,0.006222477648407221,-3.296424388885498,0.718468189239502,0.0002434541966067627,2.3751414346406818e-07,No,731.7730000000005,3.546570000000001,6,8
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccc([N+](=O)[O-])cc3)C(=O)[C@H]2Cc2ccccc2)C(=O)c2nccs2)C1,0.041196856647729874,0.02707742154598236,0.060460787266492844,0.01623350940644741,0.019307170063257217,0.0020096036605536938,0.07821869850158691,0.0264502614736557,0.024645304307341576,0.04491301625967026,0.00679167453199625,0.009343399666249752,-3.072624444961548,0.5197880864143372,7.879120676079765e-05,6.035950718796812e-05,No,688.8110000000003,2.6292700000000035,3,9
CSCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,0.026800628751516342,0.027748899534344673,0.051579564809799194,0.013505898416042328,0.018829116597771645,0.001443208078853786,0.07164985686540604,0.025733765214681625,0.021574942395091057,0.03099692054092884,0.004786497913300991,0.006007082760334015,-4.103190898895264,0.25682196021080017,0.013174163177609444,3.583644502214156e-05,No,539.5550000000004,3.6132000000000017,2,7
Nc1ncc2c(n1)CCC(CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccc(Cl)c(Cl)c1)C2,0.04577998071908951,0.028387319296598434,0.06479578465223312,0.01863447204232216,0.021190352737903595,0.0025133744347840548,0.08272268623113632,0.030444195494055748,0.027179405093193054,0.05292825400829315,0.008701976388692856,0.011357857845723629,-3.901540756225586,0.7269413471221924,5.132285150466487e-05,0.0001831984700402245,Yes,491.42300000000023,2.1477000000000013,3,6
COc1ccc(CCCN2CC(=O)N(CC(=O)N[C@@H](CC3CCCN(C(=N)N)C3)C(=O)c3nccs3)[C@H](Cc3ccccc3)C2=O)cc1,0.03676270321011543,0.027355128899216652,0.056730251759290695,0.015447836369276047,0.01910235360264778,0.0017740196781232953,0.07557433098554611,0.02595183067023754,0.024032747372984886,0.040314868092536926,0.0060480497777462006,0.008132589980959892,-2.9378490447998047,0.6183710694313049,1.8592058040667325e-05,0.00010251253843307495,No,673.8400000000003,2.729670000000003,3,8
Nc1ncc2c(n1)CCC(CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1)C2,0.031215021386742592,0.024567149579524994,0.05438919737935066,0.013605993241071701,0.016766078770160675,0.00153760751709342,0.07298501580953598,0.02443898282945156,0.02133679762482643,0.03508090227842331,0.005253580864518881,0.00691591203212738,-3.5285210609436035,0.6291689872741699,4.9574358854442835e-05,4.300022737879772e-06,No,582.7710000000004,2.7295000000000016,3,7
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccc3ccccc3c2)C(=O)c2nccs2)C1,0.046322278678417206,0.029288193210959435,0.06246056780219078,0.01819244772195816,0.02179783023893833,0.002310241339728236,0.08172929286956787,0.029180385172367096,0.026722531765699387,0.05200105160474777,0.008036532439291477,0.010919056832790375,-3.4805374145507812,0.6064761877059937,9.938673611031845e-05,0.0005720951594412327,No,693.8740000000001,3.8742700000000054,3,7
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccc(Cl)c(Cl)c2)C(=O)c2nccs2)C1,0.042309004813432693,0.026074273511767387,0.06349945813417435,0.01688339188694954,0.018527518957853317,0.002260926878079772,0.07988380640745163,0.02759191021323204,0.025855010375380516,0.04671647399663925,0.007532176561653614,0.010070240125060081,-3.3984105587005615,0.7269413471221924,0.00026201014406979084,0.0006668837741017342,No,712.7040000000001,4.0278700000000045,3,7
Cc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,0.030967634171247482,0.0343896858394146,0.0537717230618,0.01633235067129135,0.02537049911916256,0.0017503275303170085,0.07710573822259903,0.030836816877126694,0.023987915366888046,0.03813864290714264,0.005983714945614338,0.007399010006338358,-3.958590507507324,0.15529686212539673,0.014659672975540161,2.3122402126318775e-05,Yes,493.46100000000035,3.0586200000000012,2,6
Cc1cc(OCCN(C)c2ccncc2)cc(OS(=O)(=O)c2ccccc2Cl)c1,0.06026647984981537,0.011123628355562687,0.05524209886789322,0.011201266199350357,0.007119958754628897,0.0012992152478545904,0.06357967108488083,0.013302427716553211,0.019620977342128754,0.053302865475416183,0.005560959689319134,0.009641808457672596,-3.3031740188598633,0.01215308252722025,0.06382935494184494,0.001650722697377205,Yes,432.9290000000002,4.3263200000000035,0,6
Cc1ccc(CCCN2CC(=O)N(CC(=O)N[C@@H](CC3CCCN(C(=N)N)C3)C(=O)c3nccs3)[C@H](Cc3ccccc3)C2=O)cc1,0.03745781630277634,0.029277253895998,0.05738414451479912,0.016240639612078667,0.020861953496932983,0.0019064776133745909,0.07682754844427109,0.02749636024236679,0.024488691240549088,0.041830386966466904,0.006385409738868475,0.008496138267219067,-3.0645012855529785,0.7170615792274475,2.8882834158139303e-05,7.880285556893796e-05,No,657.8410000000003,3.0294900000000036,3,7
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CC#N)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,0.03095504827797413,0.033603470772504807,0.05434871092438698,0.016046183183789253,0.024428026750683784,0.0017364538507536054,0.07699000835418701,0.029957156628370285,0.023892071098089218,0.0371493436396122,0.005848524160683155,0.007337812799960375,-4.129187107086182,0.569032609462738,0.007520853076130152,4.94664573125192e-06,No,518.4710000000002,2.8162800000000026,2,7
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCc3ccccc3)C(=O)[C@H]2Cc2ccccc2)C(=O)c2nccs2)C1,0.0418071448802948,0.030150897800922394,0.061314813792705536,0.017566964030265808,0.022145606577396393,0.002217364264652133,0.0805329903960228,0.02928178757429123,0.025809407234191895,0.047098852694034576,0.0073974900878965855,0.009925096295773983,-2.787074327468872,0.603756308555603,3.64268125849776e-05,9.187159594148397e-05,No,629.7870000000001,2.3309700000000024,3,7
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2cccc(Cl)c2)C(=O)c2nccs2)C1,0.04102743789553642,0.027483152225613594,0.06156305968761444,0.016851169988512993,0.019677916541695595,0.0021546119824051857,0.07939674705266953,0.02789280191063881,0.02557007223367691,0.045704957097768784,0.007231356576085091,0.009660206735134125,-3.12711501121521,0.7269413471221924,0.00012035088730044663,0.00041669546044431627,No,678.2590000000001,3.374470000000004,3,7
